label,article
<RR>,"You can't give me a C! I'm an A student, a C is just wrong!"
<G>,"Unfair judgement of people based on looks, belief, or ethnic background."
<G>,"“If we let teenagers wear whatever they want to school, they will no longer respect the rules and academic performance will decline.”"
<IR>,Moving the goalposts or making up exceptions when a claim is shown to be false.
<G>,"This new test seemed so promising, but the 3 studies that supported its validity turned out to have critical methodological flaws, so the test is probably not valid."
<FE>,You can either support our police or Black Lives Matter.
<FU>,"According to the university brochure, the majors with the most students are Economics and Computer Science. Therefore, you should declare one of these majors if you want to have a successful career."
<IR>,"Mrs. Peters is nominated for teacher of the year, which is voted on by her fellow faculty members. A colleague says that she would never vote for her because she is too young."
<G>," Karen is a thirty-something-year-old female who drives a mini-van, lives in the suburbs, and wears mom jeans. Is Karen more likely to be a woman or a mom?"
<FU>,"If you were a true Catholic, you would never eat meat on Friday even if it was the only food available."
<IR>,"Matt is running for class president. In his campaign speech he says, ""My opponent does not deserve to win. She is a smoker and she cheated on her boyfriend last year.""
What fallacy has Matt committed?"
<IR>,"So many people are speaking up about animal rights, but what they should first focus on is human rights."
<WCB>,"""Every time I go to sleep the sun goes down. Therefore, my sleeping causes the sun to set."""
<G>,"Which rhetorical fallacy is a broad statement about people on the basis of gender, ethnicity, race, or political, social, professional, or religious group?"
<WCB>,"I refuse to stay on the 13th floor of any hotel because it is bad luck.  However, I don’t mind staying on the same floor as long as we call it the 14th floor."
<IR>,Are you still a heavy drinker?
<FE>,"These test results are clearly wrong, and it must be either because the client was malingering or because I bungled the test administration. Taking another look at the test manual, I see now that I bungled the test administration. Therefore the client was not malingering."
<G>,"A father talking to his daughter on dating a boyfriend he doesn’t like says, “If you continue dating this guy who doesn’t take his education seriously, you’ll end up dropping out of school, you then won’t be able to get a job, and you will get married too young.”"
<IR>,"Bill claims that tax breaks for corporations increases development. Of course, Bill is the CEO of a corporation."
<IR>,"“I know the exam is graded based on performance, but you should give me an A. My cat has been sick, my car broke down, and I’ve had a cold, so it was really hard for me to study!” Demanded Aun."
<RR>,"The number of pirates in existence decreased as the global average temperature rose. Therefore, we can conclude that hotter weather reduces piracy."
<G>,"“Pain-Away worked for me, so it’s sure to work for you, too.”"
<IR>,"The research and reasoning that supposedly supports (or that supposedly discredits) this intervention are a joke. The researchers are people who are not methodologically sophisticated and there have been rumors--I have no idea whether they're true or not--that they faked some of the data. The advocates (or opponents) of this intervention are the worst kind of sloppy thinkers. They are fanatical adherents who already have their minds made up; they've become true believers in their cause. They make arguments only a stupid person would accept, and mistakes in reasoning that would make an undergrad psych major blush. These are not the kind of people who deserve to be taken seriously."
<IR>,"I know I missed assignments, but if you fail me, I will lose my financial aid and have to drop out."
<G>,"“Your coach’s policy is that no one can be a starter on game day if they miss practice. So, if you miss basketball practice today, you won’t be a starter in Friday’s game. Then you won’t be the first freshman to start on the Varsity basketball team at our school.”'"
<IR>,"  Homosexuality is / ought to be morally wrong (moral property) because it is not normal (natural property).
or
Homosexuality is not normal (natural property); therefore, it is / ought to be morally wrong (moral property)."
<IR>,"When your mom gets your phone bill and you have gone over the data limit, you begin to distract her by talking about how well you did on a test today knowing she has offered to extend your data limit if you make good grades. This is an example of which logical fallacy?"
<IR>,"“I know the exam is graded based on performance, but you should give me an A. My cat has been sick, my car broke down, and I’ve had a cold, so it was really hard for me to study!”"
<WCB>,"""In its origins [AIDS] was entirely a disease of sodomites... That the first case was diagnosed a little over a decade after the so-called ""Gay Rights"" and ""Gay Pride"" movement gained momentum and force can hardly be coincidental."" - Harry Jaffa, Professor Emeritus of Political Philosophy at Claremont McKenna College"
<G>,"White men can't jump. No, really, they can't!"
<G>,"JOHN F. KENNEDY: I'm not satisfied when the United States had last year the lowest rate of economic growth of any major industrialized society in the world… (from opening statement)
RICHARD NIXON: We heard tonight, for example, the statement made that our growth in national product last year was the lowest of any industrial nation in the world. Now last year, of course, was 1958. That happened to be a recession year. But when we look at the growth of G.N.P. this year, a year of recovery, we find that it's six and nine-tenths per cent and one of the highest in the world today… (from opening statement)
September 26, 1960
Chicago, Illinois

What logical fallacy does Kennedy use?"
<G>,Women can't do as good a job as men.
<IR>,"""You're clearly just too young to understand what’s happening.” The statement is an example of…"
<RR>,"""It is what it is!"""
<WCB>,Explaining that the U.S. Civil War was fought only because of the institution of slavery
<IR>,"""Do not listen to Luisa, she will only tell you lies about the recent activities given in our EAPP class."""
<IR>,That song is stupid because I don't know that musician.
<IR>,present ideas that elicit strong feelings
<FU>,"Vietnam War—America, love it or leave it"
<FE>,"Look, you are going to have to make up your mind. Either you decide that you can afford this stereo, or you decide you are going to do without music for a while."
<G>,Habib didn't remember to take out the trash this morning. It will pile up and the neighbors will complain and the health inspectors will come and take away the kids.
<FE>,"“We can give cadets awards for doing well, or we can have a disciplined squadron. We can’t do both.”"
<RR>,You can't give me a C. I'm an A student.
<G>,"There are so many experiences in the human realm that are wonderful. Sexual intimacy between two willing adults who love each other is wonderful. A therapist helping a client is wonderful. When the relationship between a therapist and client is so deep that it could be characterized as love, it's wonderful. When all these acts become part of one process between two people, it must be exceptionally wonderful. How could anyone condemn such a wonderfully human process as unethical?"
<IR>,"Speaker 1: We should have single payer, government funded health care. That would be the best solution to the health care crisis in our country.
Speaker 2: You voted for Bernie Sanders. You’re probably a communist."
<IR>,The Bible is filled with stories of God's magic.
<G>,"The use of laptops and other devices to replace books in the classroom would eventually lead to the downfall of printing and publishing companies, causing many people to be laid off from their jobs. As such, schools should stick to using printed books as study materials."
<FU>,"X is popular; therefore, X is right."
<G>,"If you break your diet and have one cookie tonight, you will just want to eat 10 cookies tomorrow, and before you know it, you will have gained back the 15 pounds you lost. This is an example of which logical fallacy?"
<IR>,Thousands of pets are left homeless and hungry because lousy people turn them out on the streets instead of taking care of them.
<IR>,Do you support freedom and the right to bear arms ?
<FU>,"This type of propaganda implies that since EVERYONE else is buying a product, so should you!"
<FU>,Nobody else is wearing masks out in public. Why should you?
<IR>,"Don't listen to Senator Bob's opinion. He is a crook, and a spiteful loony man."
<G>,"""Freedom of choice is an important freedom. Students should have the freedom to choose between different types of soft drinks."""
<IR>,"Marco cusses a lot, so you can't listen to a thing he says. He's not a good guy."
<IR>,"""Good morning! Have you gotten over the grouchy mood you were in?"""
<RR>,"The universe has a beginning. Every thing that has a beginning has a cause. Therefore, the universe has a cause called God."
<FU>,The Freehold Raceway Mall is the best mall because there are always so many cars there.
<IR>,"But, Dad, I know you smoked when you were my age, so how can you tell me not to do it?"
<G>,"If you don't pass this quiz, you will get a low grade. This will affect your score in the gradebook, you will fail Eng II. You will not graduate Highschool. You will not get a good job."
<IR>,"My opponent says I am weak on crime, but I have been one of the most reliable participants in city council meetings."
<FE>,If you don't say the Pledge of Allegiance you are a traitor.
<G>,"You should never gamble! Once you start gambling you find it hard to stop. Soon you will spend all your money on gambling, and eventually you will turn to crime just to support your gambling addiction."
<G>,I have several female friends and every one of them loves country music. All females love country music.
<G>,"A major wrong has been committed by the local government and several people go to protest it, waving signs and blocking traffic. “Both sides are just as bad,” rants your uncle. What fallacy has he committed?"
<IR>,"I don't know about you, but I would never take the word of a woman who never finished school."
<IR>,"“Andrea Dworkin has written several books arguing that pornography harms women. But Dworkin is just ugly and bitter, so why should we listen to her?”"
<IR>,"Mother: It’s bedtime Jane

Jane: Mom, how do ants feed their babies?

Mother: Don’t know dear, close your eyes now.

Jane: But mama, do ant babies cry when they’re hungry?"
<G>,Three congressional representatives have had affairs. Members of Congress are adulterers.
<WCB>,"“President Jones raised taxes, and then the rate of violent crime went up. Therefore, I think Jones is responsible for the rise in crime."""
<FU>,", that makes it right/valid."
<G>,"I know four poor families. They are lazy drug addicts. Therefore, all poor people are lazy drug addicts."
<IR>,"TOPIC: Should people let their cats go outside?
DEBATE: ""People should let their cats go outside. Going outside gives cats more exercise.""
""Speaking of exercise, have you ever played 'Just Dance'? What a great workout!"""
<G>,"""I am torn between studying for the quiz or not. But, I know that if I don't study for the quiz, I will fail. If I fail the quiz, I get a D in the class. If I get a D, it will lower my GPA. If my GPA lowers, I can't play football. If I can't play football, I don't get a scholarship. No scholarship, no college. No college, no life!"""
<IR>,"""Finish your dinner. There are starving children in Africa."" is an example of"
<RR>,The thing about the new math teacher (who is an excellent teacher) is that he/she really stands out because he/she has good teaching skills.
<WCB>,"Anthony and Marie have a heated argument. During their fight, Anthony tells Marie that he hates her and wished that she would get hit by a bus. Later that evening, Anthony receives a call from a friend who tells him that Marie is in the hospital because she was struck by a bus. Anthony immediately blames himself and reasons that if he hadn't made that comment during their fight, Marie would not have been hit. What logical fallacy has Anthony committed?
http://www.funtrivia.com"
<G>,"I saw a student texting in my class yesterday; all my students must be texting, so cell phones should be banned."
<IR>,"My opponent raised a good point, but can we trust him? I mean he just moved to town only 5 months ago, how much could he really know?"
<IR>,"Charlie: Fast food is filled with salt, fat, and added sugars. We need better regulation of the industry.
Bob: That my be, but you're such a hypocrite! I saw you devour a Triple-Baconator, super-sized fries, and 64oz of soda yesterday!"
<IR>,"Only asking 5 people their opinion about Christian Heritage and saying their opinions are the ""majority"" of people."
<RR>,My way of responding to difficult patients is by far the most ethical because no other way is so ethical and it is the only way that is completely ethical.
<G>,"If we allow a housing development to be built on Sunny Lake, a resort will come next, and soon we won’t have any wilderness left!"
<IR>,There's no way you know this - you're clearly too young to understand!
<IR>,uses irrelevant information or other techniques to distract from the argument at hand
<IR>,A commercial about abandoned animals needing shelter or a forever home. They ask for a small donation to help these struggling animals.
<FU>,"Marcus wants to go to a small community college close to home, but most of the kids in his class are applying to larger colleges out of state. Marcus decides that he should also apply to those colleges."
<FU>,This persuasive technique is used to make you feel left out if you don't join the group.
<IR>,A commercial shows images of animals in need to persuade the audience to make donations.
<IR>,"Bill: Hey, did you hear we have a new operating system out now?  It is better than anything else out there because we just released it!
Steve: What’s it called?
Bill: Windows Vista!
Steve: Sounds wonderful!  I can’t wait until all of your users install it on all their computers!
"
<IR>,"Because you found something difficult to understand, or are unaware of how it works, you made out like it is probably not true."
<IR>,Ms. Baker assigned me a lot of homework because she’s a witch!
<IR>,"“I admire the president for being a good role model.” REPLY: “But the New York Times says he’s a lousy role model, so you’re wrong.”"
<G>,"We've got to stop them from banning pornography. Once they start banning one form of literature, they will never stop. Next thing you know, they will be burning all the books!"
<IR>,"That lady had a rough day today. She woke up late, she was not able to eat breakfast, she missed the train and was late for work. My heart aches for this poor lady."
<RR>,"Bob: that movie was a waste of time and money
Ted: what was wrong with it?
Bob: It sucked

This is an example of?"
<IR>,"The CEO of that company hates the environment, so I hate him and won’t buy their products."
<IR>,This fallacy distracts from the argument by pointing out hypocrisy in the opponent.
<IR>,"We're going to celebrate New Year's Eve this way because that's how we've always done it.
This is an example of ..."
<G>,Why did the blond cross the road?  Because she saw a shoe sale!
<WCB>," Doug is convinced he has lucky underwear. One time when he forgot to put on his lucky underwear, he got a parking ticket. Doug concludes that because he forgot to wear his lucky underwear, he got the ticket. Doug doesn't wash his lucky underwear often. This part isn't relevant to the example, but it is disturbing nonetheless."
<FU>,", if everyone else is doing something, it must be right/good."
<IR>,Snarl Words are an example of...
<G>,"I have a red car. My car was in a wreck. Therefore, all red cars get wrecked."
<G>,"My first time meeting Mr. Casal went poorly, so his class will not be a good one this year."
<G>,"Pizza has ingredients from all the food groups. Therefore, pizza must be healthy."
<G>,"If we allow students to have cell phones, it will lead to chaos in the classroom.  If we have chaos in the classroom, the students will fail to learn.  If they fail to learn, their lives will be ruined forever!"
<IR>,Which case is not a False Dichotomy?
<IR>,"A logical fallacy that compares minor misdeeds with major atrocities, suggesting that both are equally immoral."
<WCB>,My brother received the COVID-19 vaccine and then had diarrhea for a week. The vaccine is the reason my brother's bowels came undone.
<FU>,Cheesecake Factory is the best because it is always crowded
<IR>,"""In the business meeting, she proposed a new advertising plan for the dog food brand, but I found out she actually hates dogs. How can we trust her advertising skills?"""
<IR>,"Yeah, I think everyone's opinion counts on moral matters like that, but that Lila sleeps around with anything. I know of at least one marriage she's broken up, so why should her opinion count on anything, much less morality?"
<IR>,"You can hardly blame President Clinton for having extramarital affairs. Many presidents, when faced with similar situations, have yielded to the same temptations."
<IR>,Two words: New Coke.
<IR>,The Democrats support more aggressive gun control laws. Can you believe they want to deny repeat offenders and those on the terrorist watch list their rights?
<G>,"""I had a bad teacher once; therefore, all teachers must be bad."""
<FU>,I guess I should buy my 14 year old a new iPhone since everyone at her school has one.
<IR>,"Congressman Darell Issa calls White House Spokesperson Jay Carney a ""paid liar."""
<IR>,"""Who is Sam Brownbeck, and why is he saying all those terrible things about rock lyrics? On Nov. 6, Brownbeck, an ambitious Kansas Republican ... convened a hearing billed as ""An Example of Violent Music Lyrics on Youth Behavior and Well Being ..."" Brownbeck's subcommittee, which supervises schools and streets in D.C., has much more important work to do, but the senator, who will run again in 1998, is clearly searching for an issue to give him national prominence."""
<IR>,"America keeps telling China to be more respecting of journalism, but why don't they stop the American propaganda first?"
<FE>,This is an example of
<G>,I would never buy a Buick. My father owned two of them and both of them had frequent transmission problems. Buicks obviously break down all the time.
<FE>,The music industry must either raise album prices or reduce pay for technicians and producers.
<WCB>,The picture on Jim's old TV set goes out of focus. Jim goes over and strikes the TV soundly on the side and the picture goes back into focus. Jim tells his friend that hitting the TV fixed it.
<IR>,"I want to sell my house for $400,000. A buyer wants it for $100,000, so I must sell it for $250,000."
<IR>,"When Squealer/Napoleon calls Snowball a 'traitor', and 'criminal'"
<G>,"""Blondes are less intelligent than people with other hair colors."""
<WCB>,"Almadina school of Richmond does not have many students, so that must mean that the school has a very selective admissions process."
<G>,Girls should not be allowed . to try out as kickers for school football teams because girls are not very athletic.
<G>,All writing teachers must be awesome because Ms. Lopez is.
<IR>,"Before I refute my opponent's argument, I would like to draw attention to the fact that he is sweating and clearly does not have much experience on the debate team."
<G>,"Jason said that that was all cool and everything, but his grandfather smoked, like, 30 cigarettes a day and lived until 97 - so don't believe everything you read about meta analyses of methodologically sound studies showing proven causal relationships."
<IR>,"Speaker 1: I think marijuana should be legalized. It would be better for the country if we didn’t have this drug war.
Speaker 2: Of course you think that. You’re a pothead."
<RR>,Mr. Casal was very tired because he had no energy.
<IR>,"Why should merely cracking down on terrorism help to stop it, when that method hasn't worked in any other country?"
<RR>,"Pvt. Joe Bowers: What are these electrolytes? Do you even know?
Secretary of State: They're... what they use to make Brawndo!
Pvt. Joe Bowers: But why do they use them to make Brawndo?
Secretary of Defense: [raises hand after a pause] Because Brawndo's got electrolytes.
"
<G>,"On my walk to work this morning, a woman on her bike nearly ran me off the sidewalk. I hadn't realized that cyclists were so aggressive and rude!"
<FE>,"“Caldwell Hall is in bad shape. Either we tear it down and put up a new building, or we continue to risk students’ safety. Obviously we shouldn’t risk anyone’s safety, so we must tear the building down.”"
<FE>,"Dad, either you let me go to the party or you're a bad dad."
<IR>,"My opponent raises a good point, but can we really trust him? I mean he moved to this town only two years ago and everyone knows that his wife left him."
<G>,"That type of car is poorly made; a friend of mine has one, and it continually gives him trouble."
<G>,"Fred, the German, stole my wallet. Therefore, all Germans are thieves."
<IR>,"Salesguy: You should definitely buy this car.  You look so good in it -- you look at least ten years younger behind that wheel.
Tamera: I’ll take it!
"
<IR>,You can't believe Bob's idea. He's a socialist.
<DEP>,"The police said they suspect several people of setting the fire. Therefore, I can't be under suspicion because I was alone all night."
<FU>,"""All my friends are doing a low carb diet. That must be the only way to lose weight."" Mentioned Murtaza"
<G>,"Don't ever gamble! Once you start, you won't be able to stop, and you'll end up bankrupt."
<IR>,"It looks like the waiter forgot to charge us for the expensive bottle of champagne.  Let’s just leave -- after all, if he overcharged us, I doubt he would chase us down to give us our money back that we overpaid."
<IR>,"Joseph can’t be class president, he’s poor!”"
<FU>,"This is an emotional appeal that speaks the concept that many people agree or disagree, so you should, too"
<G>,"“If America doesn’t send weapons to the Syrian rebels, they won’t be able to defend themselves against their warring dictator. They’ll lose their civil war, and that dictator will oppress them, and the Soviets will consequently carve out a sphere of influence that spreads across the entire Middle East."
<FE>,"Hillary Clinton wants to take your guns away, and she wants to abolish the Second Amendment."
<G>,"If we allow euthanasia, the next thing you know, murder will be legal."
<IR>,Have you stopped cheating on your tests?
<IR>,"Michael Jordan wears Hanes underwear, so you should too!"
<WCB>,"When the new administration came on campus, test scores increased and attendance improved."
<FU>,Everyone is doing it.  You should too.
<IR>,"If you don’t agree to sign the labor agreement, we’ll fire you."
<IR>,The political commercials described the mayor as a “monster” who “hated babies” but they never discussed his plans for the city.
<FU>,What type of appeal taps into the desire to belong to a group?
<G>,All tall people are good basketball players.
<IR>,I am only slightly obese.  That is perfectly normal here in America.
<G>,"I hope the art mural at 34th and Habersham will not be allowed. You open the gate for one, you open it for all and you'll have it all over the city. A person wanting to paint on buildings is nothing more than upscale graffiti. More than likely it will go too far."
<DEP>,"Why does the law state that you have to be 21 years old to drink?  Does it really make any difference if you are 20 years and 364 days old?  That is absurd.  Therefore, if a single day makes no difference, then a collection of 1095 single days won’t make any difference. Therefore, changing the drinking age to 18 will not make any difference."
<G>,"Teachers don't have lives.""My best friend said her English class was hard, and the one I'm in is hard too. All English classes must be hard."""
<IR>,"Timmy: Mom, what if I don’t believe in God?
Mom: Then you burn in Hell forever.  Why do you ask?
Timmy: No reason.
"
<FE>,"If we are too scared to open the economy completely, then we'll have to keep it closed forever."
<FU>,The newest brand jeans that everyone is wearing are called Blue Dogs. Blue Dogs are being worn by all young teens. Be sure to go out and buy your new jeans at your local mall.
<IR>,"If you choose not to administer triple antibiotic coverage for this patient with severe and extensive burns, you will be held responsible for any infectious complications that might eventually arise."
<RR>,1. “iPhones are the best smartphones on the market because Apple makes the best smartphones.”
<G>,men don’t cry
<G>,"A shopkeeper suspects you of stealing and asks you to empty your pockets. The first thing you take out is an empty gum wrapper and they immediately shout, “I knew it!” What fallacy has the shopkeeper committed?"
<IR>,If I made a reference to a monk I would most likely be utilizing...
<IR>,"Ricky is watching television when he sees a commercial for foot cream. The commercial announcer says, ""This is the best foot cream on the market because no other foot cream makers have been able to prove otherwise!"" What fallacy has the announcer committed?"
<IR>,"The Department of Transportation needs to reconsider the speed limit proposals on interstate highways for the simple reason that if they do not, their departmental budget for the Department of Transportation will be cut by 25%."
<WCB>,"""Every time I forget my lunch bag, school ends early"" is an example of"
<WCB>,Our soccer team was losing until I bought new shoes. We have not lost a game since I got my lucky shoes!
<WCB>,"a connection between two ideas that doesn't always mean that one causes the other (correlation vs. causation)

una conexión entre dos ideas que no siempre significa que una causa la otra (correlación vs. causación)"
<IR>,"When the arguer is attacked vs. the argument that is attacked, this is an example of:"
<IR>,"When asked about his comments Trump made on his tape with Billy Bush, Trump responded, “It’s locker room talk, and it’s one of those things. I will knock the hell out of ISIS. We’re going to defeat ISIS. ISIS happened a number of years ago in a vacuum that was left because of bad judgment. And I will tell you, I will take care of ISIS.”"
<G>,French people are great at kissing. Julie is French. Get me a date!
<G>,sending M-16s to Syrian rebels inevitably mean boots on the ground in Damascus.
<G>,"If you eat that cookie tonight, you'll eat ten tomorrow, and by this time next year, you'll be eating 1 million cookies a day."
<IR>,"John says that Kentucky will beat Florida, but John sometimes lies, so I'm not sure."
<RR>,"A is true because B is true, and B is true because C is true, and C is true because A is true."
<DEP>,"It is immoral to kill an innocent human being.  Fetuses are innocent human  beings.  Therefore, it is immoral to kill fetuses."
<RR>,"Interviewer: ""Your resume looks impressive but I need another reference.""
Bill: ""Jill can give me a good reference.""
Interviewer: ""Good. But how do I know that Jill is trustworthy?""
Bill: ""Certainly. I can vouch for her."""
<RR>,“You should always do what you are being told because following the rules is important.”
<IR>,"I have been around the block many times, and I have had my share of success.  So believe me when I tell you that there is no better hobby than cat-juggling."
<IR>," In 2011, Christian broadcaster, Harold Camping, (once again) predicted the end of the world via Jesus, and managed to get many Christians to join his alarmist campaign.  During this time, and especially after the Armageddon date had passed,  many Christian groups publicly declared that Camping is not a “true Christian”.  On a personal note, I think Camping was and is as much of a Christian as any other self-proclaimed Christian and religious/political/ethical beliefs aside, I give him credit for having the cojones to make a falsifiable claim about his religious beliefs.Example #2:
"
<IR>,"There is a lot of commotion regarding saving the environment. We simply cannot make this world into the Garden of Eden. Pursuing perfection is impossible and pointless. And besides, even Adam and Eve got bored in Eden!"
<RR>,Executions are moral because we must have a death penalty to discourage violent crime.
<G>,Two members of my team have become more engaged employees after taking public speaking classes. That proves we should have mandatory public speaking classes for the whole company to improve employee engagement.
<G>,"""Some tall people recently vandalized the park, tall people are irresponsible."""
<FE>,Your either for America or against her!!!
<IR>,"Louise is running for class president. In her campaign speech she says, ""My opponent does not deserve to win. She is a smoker and she cheated on her boyfriend last year."" What fallacy has Louise committed?
http://www.funtrivia.com"
<G>,"""My cousin said her Math class was hard. The one that I’m in is hard too. All Math classes must be hard.""
This statement is an example of…"
<WCB>,"Every time I wash my car, it rains the next day. My car washing definitely affects the weather."
<IR>,"I cannot get a job because the public education system failed me;  I have to steal to  survive.  It is society's fault, not mine."
<IR>,"“Grading this exam on a curve would be the most fair thing to do. After all, classes go more smoothly when the students and the professor are getting along well.”"
<IR>,"Morris: Oh youthful spirit, you have so much to learn.  I know for a fact that there are multiple dimensions that beings occupy.
Clifton: How can you possibly *know* that for a fact?
Morris: (raises one eyebrow, stares deeply into the eyes of Clifton and says nothing)
Clifton: Wow. You convinced me!
"
<IR>,"When an advertiser tries to make a connection with the audience emotionally through sappy stories, music, sad puppies, etc..."
<G>,"Several years ago, a group of 10 psychologists started a psychology training program. Each of those psychologists is efficient, effective, and highly-regarded. Their training program must be efficient, effective, and highly-regarded."
<IR>,"A fallacy of relevance where someone rejects or criticizes another person’s view on the basis of personal characteristics, background, physical appearance, or other features irrelevant to the"
<FE>,Either we pass this ordinance or there will be rioting in the streets.
<G>,"Everyone who gets a college degree is better off.  All people who are better off as a result of getting a degree are good to have conversations with.  Therefore, everyone who gets a college degree is a good person to have a conversation with."
<WCB>,"Every time my brother Bill accompanies me to Fenway Park, the Red Sox are sure to lose"
<IR>,“against the man;” attacking the individual rather than their position.
<IR>,We have no evidence that the Illuminati ever existed. They must have been so clever they destroyed all the evidence
<G>,"James' mom is concerned when she finds out that he skipped class one day. She tells him that she is concerned that since he skipped one class, he will start skipping more frequently. Then he will drop out altogether, never graduate or get into college, and end up unemployed and living at home for the rest of his life. What type of fallacy has James' mom committed?"
<WCB>,"I. The Ganges river is flooded due to large sheets of ice coming down from the Himalayas.
II. Many people in the Himalayan ranges lost their houses under huge sheets of ice."
<IR>,"“But, Dad, I know you had no curfew when you were my age, so how can you give me a curfew?”"
<G>,"Broccoli has significantly less fat than the leading candy bar! Plus, it's nowhere near as hot as Hot Cheetos!"
<G>,"If you don't study, you'll fail your test. Then you will do poorly in the class and your GPA will fall. You won't get into a good college, so you'll never get a decent job and you'll end up homeless."
<IR>,"I have served over 20 years in the military, and based on my professional opinion, I believe more money needs to be spent on protective armor and military vehicles."
<G>,"If I don't take this AP class, then I won't do well on the exam.  If I don't do well on the AP exam, then I can't get into a good college.  If I can't get into a good college, then I'll never get a good job.  If I can't get a good job, then I'm going to have to live in my parents' basement forever.  Guess I'll sign up for the AP class."
<IR>,No one should believe our dear lady Senator who have had an adulterous relationship.
<IR>,They cannot take her to jail even if she did rob the bank and take millions of pesos… She is already too old and weak to be locked up.
<FE>,Too much candy can cause cavities. You should avoid eating any candy unless you want cavities.
<FU>,Appealing to popularity or the fact that many people do something as an attempted form of validation
<FE>,"There are two kinds of people in this world: those who like penguins, and those who are terrible monsters."
<FU>,"""A 2005 Gallup Poll found that an estimated 25% of Americans over the age of 18 believe in astrology - or that the position of the stars and planets can affect people’s lives. This is roughly 75,000,000 people. Therefore, there must be some truth to astrology!"""
<G>,"If you don’t go to the party, then your friends will have fun without you. If your friends have fun without you, then they will stop inviting you to fun things. If your friends stop inviting you to fun things, you will have no social life. Therefore, if you don’t go to this party, then you will have no social life."
<G>,"If you don’t expose your child to germs, he will never get sick. Therefore, he will never build up his immune system to fight illness. He will grow up to be a sickly adult."
<IR>,"If you do not believe in God, you will go to hell."
<RR>,Plagiarism is deceitful because it is dishonest.
<IR>,"I don't think that there should be marriage among homosexuals. Anyway, taxes on married people are high. I think that taxes on the married are just ridiculous."
<IR>,The Senator must be wrong on the issue of taxes because he's such a jerk to the people who work for him.
<FU>,"Susie bought a flip-phone, so all of her friends bought flip-phones."
<IR>,"""Stephen Hawking in the smartest scientist on the planet, so if he says global warming is real, it must be true!"""
<G>,One cigarette will lead youth to addiction
<DEP>,"""I see nobody on the road,"" said Alice.
""I only wish I had such eyes,"" the king remarked...""To be able to see Nobody! And at that distance, too! Why it's as much as I can do to see real people, by this light."""
<IR>,"My philosophy professor believes in ghosts and goes to séances. She’s an intelligent, educated, person, so ghosts must be real, and spiritualism must be true."
<FU>,"when evidence boils down to ""everybody's doing it, so it must be a good thing to do

""cuando la evidencia se reduce a ""todo el mundo lo está haciendo, por lo que debe ser algo bueno"""
<IR>,"Bill: “I believe that abortion is morally wrong.”
Dave: “Of course you would say that, you’re a priest.”
Bill: “What about the arguments I gave to support my position?”
Dave: “Those don’t count. Like I said, you’re a priest, so you have to say that abortion is wrong. Further, you are just a lackey to the Pope, so I can’t believe what you say.”"
<FU>,"Matthew: Everyone believes that teachers get paid enough for the job they do. Therefore, it must be true."
<IR>,"Saying that because one finds something difficult to understand, therefore it's not true"
<WCB>,"Every time I wash my car, it rains"
<IR>,Researchers are frauds who don’t earn their salaries
<G>,My Aunt was in the hospital for 6 weeks because she didn't wear a seatbelt.
<G>,"I saw two women get in a car accident. Therefore, all women are bad drivers"
<WCB>,"Believing that ""runs"" occur to statistically independent phenomena such as roulette wheel spins."
<IR>,"Issue A has been raised, and adequately answered.
Issue B is then raised, and adequately answered.
.....
Issue Z is then raised, and adequately answered.
(despite all issues adequately answered, the opponent refuses to conceded or accept the argument."
<WCB>,"Un pleasant idea of vegan diet

There is strong movement from people who choose not to consume meat, and their reasons vary from the healthiness to the effort of making the body looks appropriate or ideal. This is a rather ludicrous idea.
Human beings have been consuming meat since thousands of years and counting. There are no cases when consuming meat causing severe problems, provided meat is consumed in appropriate amount, for everyone. Many say that being a vegan means having a healthier, stronger body and mind. Actualy, according to studies, our bodies are perfectly capable of digesting, absorbing and making full use of the many beneficial nutrients found in animal foods. Thus, there is no health reason to completely avoid animal foods.
Don’t put unnecessary restrain on yourselves. You should enjoy life to the fullest; give your best in any possible situations, as well as consuming meat.

What is the claims from the text above?"
<G>,"Don't let your children stay up till midnight on New Year's Eve. Before you know it, they'll be demanding to stay up till midnight every night."
<IR>,"If there is no objective morality, then all the bad people will not be punished for their bad behavior after death.  I don’t like that; therefore, morality must be objective."
<DEP>,"Speaker 1: We are using thousands of people, who are going door to door to help us spread the word about social injustice and the need for change.
Speaker: Well then, I can’t be a part of this because I was always been taught that it’s wrong to use people."
<RR>,"In her paper, Aida states ""Filthy, polluting hummers should be banned.""
Name that fallacy:"
<IR>,We shouldn’t put her in jail even if she stole billions of pesos. She is already too old to be locked up.
<IR>,"Jojo: All New Yorkers are tough
Charli: I get shoved in a locker every day and cry when I see bunnies
Jojo: Well, REAL New Yorkers are tough
Charli: What does toughness have to do with Geography?
Jojo: Todos los neoyorquinos son duros
Charli: Me empujan en un casillero todos los días y lloro cuando veo conejitos.
Jojo: Bueno, los verdaderos neoyorquinos son duros.
Charli: ¿Qué tiene que ver la dureza con la geografía?"
<G>,All required university courses are boring.
<G>,"I believe one should never deliberately hurt another person, that’s why I can never be a surgeon."
<RR>,"Cell phones, high-tech devices that cause severe distractions and cyberbullying should be banned in schools."
<G>,"Our country is certainly in terrible shape.  Sure, we still have all kinds of freedoms, cultural diversity, emergency rooms and trauma care, agencies like the FDA out to protect us, the entertainment industry, a free market, national parks, we are considered the most powerful nation in the world, have amazing opportunities, and free public education, but still..."
